date,time edt,temp c,ph,do (mg/l),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (1000cells/ml)
5/25/2022,20:00,20.76,7.84,9.64,2.61,4.74,0.16,24300
5/25/2022,21:00,20.45,7.73,9.28,2.74,4.13,0.13,25200
5/25/2022,22:00,20.39,7.67,8.97,2.66,3.85,0.11,25500
5/25/2022,23:00,20.27,7.63,8.81,2.66,3.28,0.14,25500
5/26/2022,0:00,20.19,7.61,8.68,2.64,3.39,0.12,25300
5/26/2022,1:00,20.08,7.59,8.64,2.87,3,0.12,26500
5/26/2022,2:00,19.99,7.59,8.6,2.73,3.18,0.16,29800
5/26/2022,3:00,19.91,7.61,8.64,2.77,3.26,0.16,29400
5/26/2022,4:00,19.9,7.61,8.59,2.72,3.36,0.15,28300
5/26/2022,5:00,19.83,7.6,8.53,2.81,3.41,0.15,28000
5/26/2022,6:00,19.8,7.58,8.45,2.7,3.27,0.1,28200
5/26/2022,7:00,19.76,7.58,8.44,2.9,2.88,0.08,28500
5/26/2022,8:00,19.75,7.6,8.53,2.78,2.62,0.01,28800
5/26/2022,9:00,19.75,7.63,8.69,2.69,2.54,0.06,27100
5/26/2022,10:00,19.97,7.65,8.8,2.71,2.52,0.05,26000
5/26/2022,11:00,20.12,7.7,9.05,2.68,3.02,0.06,24400
5/26/2022,12:00,20.47,7.81,9.51,2.75,3.07,0.08,25200
5/26/2022,13:00,20.72,7.88,9.78,2.75,3.48,0.1,27600
5/26/2022,14:00,20.95,7.97,10.07,2.89,3.76,0.13,28700
5/26/2022,15:00,20.78,7.96,9.99,3.24,4.08,0.12,31200
5/26/2022,16:00,20.92,8.05,10.19,2.87,4.27,0.12,32800
5/26/2022,17:00,20.95,8.13,10.32,2.92,4.5,0.15,32100
5/26/2022,18:00,20.82,8,10.11,3.01,4.43,0.17,32900
5/26/2022,19:00,20.77,8.07,10.21,2.92,4.32,0.14,33300
5/26/2022,20:00,20.7,8.02,10.09,3.09,4.81,0.15,35300
5/26/2022,21:00,20.63,7.9,9.76,2.97,5.14,0.21,35800
5/26/2022,22:00,20.57,7.82,9.48,3.03,4.07,0.15,35300
5/26/2022,23:00,20.48,7.79,9.38,3.12,4,0.11,35600
5/27/2022,0:00,20.44,7.76,9.23,3.01,3.73,0.15,35700
5/27/2022,1:00,20.37,7.71,9.03,3.01,3.33,0.16,34600
5/27/2022,2:00,20.37,7.7,8.92,3.02,3.23,0.21,34700
5/27/2022,3:00,20.33,7.69,8.88,2.93,3.5,0.13,34600
5/27/2022,4:00,20.29,7.67,8.85,3.05,3.71,0.17,32900
5/27/2022,5:00,20.26,7.66,8.8,3.01,3.13,0.17,33700
5/27/2022,6:00,20.23,7.66,8.79,2.93,2.82,0.09,34200
5/27/2022,7:00,20.23,7.69,8.91,2.97,2.85,0.09,33700
5/27/2022,8:00,20.26,7.68,8.96,3.02,2.65,0.09,33800
5/27/2022,9:00,20.36,7.7,9.02,3.03,2.63,0.09,35200
5/27/2022,10:00,20.52,7.74,9.12,2.97,2.66,0.06,35300
5/27/2022,11:00,20.64,7.75,9.16,2.94,2.66,0.1,34000
5/27/2022,12:00,20.8,7.74,9.11,3.02,2.5,0.12,34000
5/27/2022,13:00,20.89,7.75,9.2,3.03,2.74,0.15,34000
5/27/2022,14:00,21.04,7.77,9.34,3.04,2.8,0.11,34000
5/27/2022,15:00,21.1,7.79,9.35,3.04,3.06,0.1,35300
5/27/2022,16:00,21.24,7.81,9.41,3.02,3.12,0.17,35500
5/27/2022,17:00,21.33,7.82,9.41,3.05,2.86,0.14,35500
5/27/2022,18:00,21.29,7.79,9.33,3.07,2.84,0.12,36000
5/27/2022,19:00,21.27,7.78,9.27,3.17,2.68,0.1,36900
5/27/2022,20:00,21.23,7.77,9.24,3.04,3.01,0.11,37200
5/27/2022,21:00,21.22,7.75,9.16,3.1,3.07,0.18,36500
5/27/2022,22:00,21.19,7.75,9.14,3.09,2.9,0.19,36400
5/27/2022,23:00,21.15,7.74,9.09,3.05,2.74,0.19,36200
5/28/2022,0:00,21.13,7.72,9,3.04,2.53,0.15,36200
5/28/2022,1:00,21.08,7.7,8.92,3.04,2.43,0.16,35700
5/28/2022,2:00,21.05,7.69,8.85,3.08,2.34,0.18,35800
5/28/2022,3:00,21.04,7.68,8.83,3.02,2.51,0.17,35700
5/28/2022,4:00,21.03,7.64,8.73,3.08,2.55,0.21,34900
5/28/2022,5:00,21,7.63,8.66,3.1,2.28,0.17,35500
5/28/2022,6:00,20.99,7.62,8.64,2.99,2.16,0.16,36500
5/28/2022,7:00,21,7.62,8.61,3.03,2.12,0.07,34900
5/28/2022,8:00,21.02,7.62,8.63,2.94,1.98,0.11,34800
5/28/2022,9:00,21.04,7.64,8.58,3.06,1.47,0.09,33400
5/28/2022,10:00,21.04,7.63,8.51,3.03,1.31,0.07,33800
5/28/2022,11:00,21.06,7.62,8.52,3,1.47,0.12,34700
5/28/2022,12:00,21.21,7.65,8.59,2.96,1.37,0.08,35600
5/28/2022,13:00,21.4,7.66,8.69,2.95,1.47,0.08,34400
5/28/2022,14:00,21.45,7.68,8.76,3.02,1.62,0.07,34400
5/28/2022,15:00,21.55,7.67,8.85,2.96,1.75,0.12,34200
5/28/2022,16:00,21.49,7.68,8.83,3.08,1.82,0.08,34200
5/28/2022,17:00,21.41,7.66,8.75,2.96,2.18,0.09,34700
5/28/2022,18:00,21.54,7.72,8.93,2.82,2.18,0.09,32800
5/28/2022,19:00,21.44,7.66,8.72,2.92,1.73,0.1,32100
5/28/2022,20:00,21.42,7.63,8.65,2.9,2.1,0.09,32000
5/28/2022,21:00,21.38,7.6,8.51,2.92,2,0.12,32800
5/28/2022,22:00,21.37,7.58,8.39,3.09,1.82,0.12,33300
5/28/2022,23:00,21.34,7.57,8.33,3.04,1.77,0.18,35100
5/29/2022,0:00,21.32,7.57,8.31,3.14,1.65,0.19,35300
5/29/2022,1:00,21.28,7.54,8.18,3.01,1.55,0.18,34800
5/29/2022,2:00,21.26,7.54,8.16,2.91,1.8,0.19,33300
5/29/2022,3:00,21.2,7.54,8.07,2.87,1.46,0.15,33300
5/29/2022,4:00,21.16,7.54,8.15,2.92,1.59,0.19,34200
5/29/2022,5:00,21.12,7.54,8.07,3.01,1.44,0.16,34700
5/29/2022,6:00,21.08,7.56,8.18,2.94,1.33,0.13,34400
5/29/2022,7:00,21.07,7.55,8.1,3.06,1.22,0.08,34200
5/29/2022,8:00,21.1,7.55,8.15,2.94,1.25,0.08,34400
5/29/2022,9:00,21.18,7.57,8.25,3.04,1.12,0.07,34200
5/29/2022,10:00,21.36,7.62,8.42,3.04,0.97,0.1,34400
5/29/2022,11:00,21.22,7.6,8.29,2.96,1.11,0.08,33400
5/29/2022,12:00,21.24,7.59,8.26,2.93,1.07,0.07,32900
5/29/2022,13:00,21.86,7.66,8.63,2.9,1.03,0.08,32600
5/29/2022,14:00,21.67,7.65,8.57,3.06,1.21,0.06,32600
5/29/2022,15:00,21.89,7.69,8.83,2.95,1.5,0.07,31200
5/29/2022,16:00,22.16,7.7,8.85,2.84,1.45,0.09,30600
5/29/2022,17:00,21.96,7.7,8.86,2.89,1.97,0.12,30800
5/29/2022,18:00,22.24,7.69,8.86,2.71,1.67,0.06,30200
5/29/2022,19:00,21.8,7.66,8.76,2.89,2.14,0.09,29800
5/29/2022,20:00,21.5,7.57,8.35,2.88,1.82,0.11,30800
5/29/2022,21:00,21.55,7.59,8.41,2.84,1.95,0.1,31400
5/29/2022,22:00,21.52,7.58,8.37,2.7,1.78,0.14,29300
5/29/2022,23:00,21.3,7.55,8.17,2.75,1.48,0.1,28000
5/30/2022,0:00,21.21,7.52,8,3.03,1.46,0.12,30300
5/30/2022,1:00,21.17,7.52,7.96,3.02,1.33,0.11,32800
5/30/2022,2:00,21.11,7.51,7.91,2.91,1.2,0.11,32500
5/30/2022,3:00,21.09,7.52,8,2.9,1.43,0.15,31700
5/30/2022,4:00,21.05,7.51,7.92,2.92,1.3,0.13,31400
5/30/2022,5:00,21.02,7.5,7.93,2.86,1.45,0.11,30600
5/30/2022,6:00,20.97,7.5,7.95,2.87,1.33,0.08,30500
5/30/2022,7:00,20.96,7.51,7.93,2.8,1.14,0.07,30000
5/30/2022,8:00,21.04,7.52,7.95,2.89,0.99,0.05,29400
5/30/2022,9:00,21.16,7.51,7.9,2.85,1.02,0.06,31000
5/30/2022,10:00,21.45,7.53,7.94,2.94,1.02,0.02,32600
5/30/2022,11:00,21.83,7.56,8.11,2.84,0.95,0.07,32600
5/30/2022,12:00,22.38,7.59,8.3,2.69,1.01,0.11,31000
5/30/2022,13:00,22.99,7.62,8.4,2.51,1.03,0.05,25600
5/30/2022,14:00,23.47,7.65,8.53,2.54,1.18,0.09,24200
5/30/2022,15:00,23.36,7.67,8.7,2.84,1.47,0.1,26200
5/30/2022,16:00,23.45,7.7,8.87,2.83,1.89,0.12,29700
5/30/2022,17:00,23.55,7.72,8.99,2.64,2,0.14,29700
5/30/2022,18:00,23.59,7.75,9.07,2.77,2.1,0.13,28500
5/30/2022,19:00,23.45,7.73,9.03,2.77,2.19,0.17,28500
5/30/2022,20:00,23.25,7.69,8.88,2.84,2.75,0.15,29800
5/30/2022,21:00,23.14,7.63,8.66,3.01,2.92,0.21,30800
5/30/2022,22:00,23.07,7.6,8.5,3.21,2.44,0.21,34300
5/30/2022,23:00,22.97,7.59,8.4,3,2.27,0.19,36600
5/31/2022,0:00,22.94,7.57,8.34,3.11,2.25,0.23,36400
5/31/2022,1:00,22.92,7.56,8.29,2.96,2.47,0.21,36200
5/31/2022,2:00,22.88,7.55,8.13,3.38,2.31,0.23,40400
5/31/2022,3:00,22.84,7.53,8.12,3.46,2.27,0.22,43400
5/31/2022,4:00,22.8,7.54,8.17,3.03,2.37,0.24,37800
5/31/2022,5:00,22.77,7.52,8.08,2.88,2.42,0.21,34400
5/31/2022,6:00,22.75,7.5,8.03,2.93,2.35,0.19,32600
5/31/2022,7:00,22.74,7.51,8.04,3.03,1.87,0.18,32600
5/31/2022,8:00,22.76,7.5,8.07,2.94,2.3,0.14,33000
5/31/2022,9:00,22.89,7.56,8.33,3.08,1.94,0.11,32900
5/31/2022,10:00,22.73,7.53,8.05,2.99,1.49,0.11,33700
5/31/2022,11:00,22.64,7.52,7.9,2.97,1.32,0.07,36000
5/31/2022,12:00,22.7,7.53,8,2.99,1.5,0.14,34700
5/31/2022,13:00,22.67,7.52,7.93,2.9,1.39,0.11,33900
6/2/2022,11:00,21.51,7.53,7.22,2.63,0.97,0.01,24800
6/2/2022,12:00,21.59,7.48,7.08,2.6,1.02,0.02,23300
6/2/2022,13:00,21.57,7.49,7.06,2.55,1.12,0,22900
6/2/2022,14:00,21.53,7.49,7.14,2.69,1.2,0.04,23400
6/2/2022,15:00,21.47,7.48,7.1,2.98,1.27,0.02,26600
6/2/2022,16:00,21.42,7.49,7.13,2.73,1.49,0.02,28700
6/2/2022,17:00,21.39,7.49,7.13,2.58,1.46,0.01,27900
6/2/2022,18:00,21.34,7.5,7.16,2.6,1.61,0,24300
6/2/2022,19:00,21.29,7.49,7.15,2.54,1.51,0.02,24300
6/2/2022,20:00,21.25,7.48,7.05,2.58,1.56,0.01,24600
6/2/2022,21:00,21.2,7.47,6.94,2.71,1.4,0.04,24600
6/2/2022,22:00,21.16,7.47,7,2.55,1.49,0.08,26800
6/2/2022,23:00,21.13,7.46,6.91,2.67,1.4,0.05,28500
6/3/2022,0:00,21.05,7.44,6.78,2.72,1.26,0.06,26200
6/3/2022,1:00,21.02,7.44,6.82,2.69,1.26,0.05,25700
6/3/2022,2:00,20.95,7.45,6.86,2.82,1.07,0.04,26600
6/3/2022,3:00,20.9,7.45,6.87,2.8,1.12,0.05,29100
6/3/2022,4:00,20.87,7.45,6.84,2.75,1.05,0.03,29400
6/3/2022,5:00,20.84,7.45,6.81,2.92,1.03,0.03,32100
6/3/2022,6:00,20.78,7.44,6.78,2.77,0.87,0.02,32300
6/3/2022,7:00,20.76,7.44,6.76,2.81,0.79,0,29700
6/3/2022,8:00,20.75,7.44,6.75,2.8,0.78,0.02,30200
6/3/2022,9:00,20.73,7.43,6.67,2.85,0.61,-0.04,30500
6/3/2022,10:00,20.7,7.43,6.69,2.8,0.69,-0.03,30700
6/3/2022,11:00,20.69,7.44,6.8,2.64,0.68,-0.01,27900
6/3/2022,12:00,20.74,7.46,6.86,2.63,0.77,-0.05,25700
6/3/2022,13:00,20.75,7.48,7.01,2.72,0.93,0,26600
6/3/2022,14:00,20.86,7.5,7.19,2.64,0.95,-0.03,26500
6/3/2022,15:00,21.03,7.52,7.32,2.63,0.94,-0.01,25700
6/3/2022,16:00,21.44,7.56,7.5,2.7,1.03,0.02,25100
6/3/2022,17:00,21.33,7.55,7.37,2.7,1.17,0,24800
6/3/2022,18:00,21.52,7.58,7.54,2.63,1.14,0.01,25000
6/3/2022,19:00,21.35,7.53,7.27,2.7,1.32,-0.01,25700
6/3/2022,20:00,21.13,7.5,7.05,2.78,1.26,0.02,27000
6/3/2022,21:00,21.04,7.49,7.08,2.67,1.03,0.03,28400
6/3/2022,22:00,20.91,7.47,6.94,2.8,0.96,0.01,29400
6/3/2022,23:00,20.84,7.45,6.86,2.96,0.96,0.02,29800
6/4/2022,0:00,20.79,7.45,6.85,2.8,1.02,0.03,29200
6/4/2022,1:00,20.75,7.44,6.77,2.88,0.98,0.08,29800
6/4/2022,2:00,20.73,7.42,6.64,2.93,0.88,0.04,31400
6/4/2022,4:00,20.64,7.4,6.39,2.73,0.71,0.03,28400
6/4/2022,5:00,20.62,7.41,6.51,2.87,0.7,0.04,28000
6/4/2022,6:00,20.57,7.41,6.51,2.56,0.66,0.01,28300
6/4/2022,7:00,20.5,7.42,6.65,2.78,0.62,-0.03,28300
6/4/2022,8:00,20.53,7.43,6.65,2.71,0.63,-0.06,26600
6/4/2022,9:00,20.5,7.45,6.8,2.69,0.69,-0.03,25700
6/4/2022,10:00,20.56,7.45,6.87,2.52,0.62,-0.02,25700
6/4/2022,11:00,20.96,7.48,7.14,2.5,0.6,-0.03,22300
6/4/2022,12:00,21.41,7.49,7.03,2.76,0.48,-0.01,23400
6/4/2022,13:00,21.1,7.52,7.26,2.83,0.71,-0.01,26100
6/4/2022,14:00,21.41,7.5,7.26,2.85,0.68,-0.03,29300
6/4/2022,15:00,21.98,7.55,7.4,2.7,0.72,0.03,29800
6/4/2022,17:00,21.71,7.5,7.15,2.66,0.83,0,25900
6/4/2022,18:00,21.29,7.48,7.24,2.86,1.2,-0.03,30700
6/4/2022,19:00,21.77,7.53,7.51,2.72,1.21,0.01,31900
6/4/2022,20:00,21.65,7.55,7.64,2.85,1.23,0.02,29800
6/4/2022,21:00,21.1,7.47,7.14,2.72,1.07,0.04,28300
6/4/2022,22:00,20.98,7.46,7.24,2.89,1.2,0.08,30300
6/4/2022,23:00,20.89,7.46,7.12,3.03,1.07,0.05,34400
6/5/2022,0:00,20.83,7.47,7.08,2.9,1.12,0.06,32300
6/5/2022,1:00,20.78,7.46,7.04,2.91,1.18,0.02,31500
6/5/2022,2:00,20.74,7.46,7.05,2.75,1.11,0.06,32000
6/5/2022,3:00,20.73,7.46,6.99,2.9,1.14,0.06,31600
6/5/2022,4:00,20.7,7.44,6.92,2.85,1.13,0.04,30600
6/5/2022,5:00,20.64,7.44,6.88,2.93,1.12,0.05,29100
6/5/2022,6:00,20.57,7.44,6.89,2.97,1.11,0.02,33000
6/5/2022,7:00,20.47,7.45,6.95,2.91,1.09,0.03,33000
6/5/2022,8:00,20.49,7.45,6.94,3.85,0.81,0,32300
6/5/2022,9:00,20.61,7.46,7.06,2.84,0.89,0,33700
6/5/2022,10:00,20.72,7.48,7.24,2.79,0.93,-0.02,29700
6/5/2022,11:00,20.95,7.5,7.44,2.91,1.01,0.01,29300
6/5/2022,12:00,21.11,7.49,7.28,2.93,0.95,-0.03,31600
6/5/2022,13:00,21.78,7.56,7.72,2.89,1.03,0.02,31700
6/5/2022,14:00,22.1,7.62,8,2.84,1.27,0.03,30300
6/5/2022,15:00,22.01,7.64,8.2,2.85,1.48,0.03,29400
6/5/2022,16:00,21.96,7.66,8.24,2.85,1.71,0.05,31500
6/5/2022,17:00,22.26,7.75,8.58,2.88,2.17,0.1,32900
6/5/2022,18:00,22.38,7.79,8.76,2.82,2.25,0.1,31200
6/5/2022,19:00,22.44,7.81,8.87,2.71,2.67,0.12,29700
6/5/2022,20:00,22.16,7.75,8.71,2.97,2.65,0.1,29200
6/5/2022,21:00,21.97,7.66,8.39,3.19,2.96,0.11,33800
6/5/2022,22:00,21.85,7.63,8.23,3.01,3.1,0.12,34200
6/5/2022,23:00,21.8,7.62,8.16,2.98,2.97,0.17,34200
6/6/2022,0:00,21.67,7.59,7.97,3.8,2.9,0.14,34400
6/6/2022,1:00,21.63,7.56,7.81,3.17,2.71,0.13,35200
6/6/2022,2:00,21.57,7.54,7.73,3.31,2.53,0.12,39600
6/6/2022,3:00,21.5,7.54,7.65,3.03,2.36,0.11,40100
6/6/2022,4:00,21.43,7.52,7.57,3.44,2.3,0.1,41000
6/6/2022,5:00,21.34,7.52,7.5,3.02,2.42,0.14,40400
6/6/2022,6:00,21.31,7.51,7.45,3.04,1.95,0.06,35500
6/6/2022,7:00,21.26,7.5,7.42,2.91,1.97,0.1,35500
6/6/2022,8:00,21.3,7.52,7.57,3.01,1.96,0.06,34400
6/6/2022,9:00,21.41,7.57,7.88,3.1,2.16,0.07,34800
6/6/2022,10:00,21.58,7.63,8.24,3.04,2.1,0.08,36100
6/6/2022,11:00,21.83,7.67,8.44,2.92,2.1,0.09,34900
6/6/2022,12:00,21.76,7.79,8.99,3.1,2.68,0.14,36100
6/6/2022,13:00,22.08,8,9.71,3.39,3.43,0.19,40400
6/6/2022,14:00,22.46,7.96,9.63,3.06,2.96,0.14,38500
6/6/2022,15:00,22.53,8.08,9.95,2.95,3.81,0.21,35200
6/6/2022,16:00,22.36,7.92,9.4,2.99,3.79,0.21,34000
6/6/2022,17:00,22.36,8,9.74,3.15,4.65,0.2,34000
6/6/2022,18:00,22.32,7.79,9.01,2.85,3.72,0.15,33200
6/6/2022,19:00,22.16,7.81,9.18,3.02,4.42,0.17,33200
6/6/2022,20:00,22.28,7.94,9.57,3.11,4.91,0.2,35200
6/6/2022,21:00,21.92,7.9,9.42,3.07,5.21,0.23,36500
6/6/2022,22:00,21.57,7.69,8.63,3.06,3.92,0.18,36000
6/6/2022,23:00,21.4,7.64,8.39,2.94,4.04,0.18,34900
6/7/2022,0:00,21.37,7.67,8.55,3.06,4.14,0.21,35800
6/7/2022,2:00,21.22,7.59,8.15,3.03,3.52,0.16,38400
6/7/2022,3:00,21.17,7.59,8.05,3.19,3.2,0.15,38800
6/7/2022,4:00,21.14,7.57,7.99,3.11,3.23,0.14,37800
6/7/2022,5:00,21.07,7.56,7.92,3.21,3.35,0.16,37600
6/7/2022,6:00,21.01,7.55,7.78,3.11,2.68,0.12,38000
6/7/2022,7:00,21.01,7.53,7.72,3.08,2.5,0.07,37200
6/7/2022,8:00,21.06,7.57,8.01,3.1,2.76,0.07,36900
6/7/2022,9:00,21.21,7.6,8.28,3.18,2.82,0.11,37000
6/7/2022,10:00,21.33,7.64,8.46,3.18,2.44,0.1,38300
6/7/2022,11:00,21.55,7.69,8.67,3.17,2.78,0.11,38800
6/7/2022,12:00,21.75,7.77,8.97,3.23,3.21,0.15,39000
6/7/2022,13:00,21.75,7.78,9,3.26,3.57,0.14,40200
6/7/2022,14:00,21.89,7.83,9.24,3.33,3.95,0.18,42000
6/7/2022,15:00,21.85,7.8,9.23,3.53,4.14,0.18,43600
6/7/2022,16:00,21.85,7.85,9.38,3.46,4.48,0.18,46100
6/7/2022,17:00,21.88,7.9,9.54,3.39,4.72,0.24,46100
6/7/2022,18:00,21.96,7.96,9.69,3.41,4.84,0.25,45300
6/7/2022,19:00,21.89,7.92,9.59,3.49,4.63,0.18,46800
6/7/2022,20:00,21.85,7.88,9.47,3.5,5.22,0.2,47100
6/7/2022,21:00,21.79,7.85,9.35,3.53,5.31,0.19,47900
6/7/2022,22:00,21.74,7.84,9.3,3.51,5.22,0.24,48000
6/7/2022,23:00,21.69,7.82,9.22,3.53,5.18,0.24,47600
6/8/2022,0:00,21.65,7.76,9.06,3.58,4.47,0.24,49200
6/8/2022,1:00,21.59,7.76,9.02,3.57,4.75,0.21,49500
6/8/2022,2:00,21.56,7.76,8.95,3.6,4.92,0.21,49500
6/8/2022,3:00,21.53,7.74,8.88,3.52,4.72,0.24,47400
6/8/2022,4:00,21.48,7.72,8.82,3.57,4.85,0.21,49300
6/8/2022,5:00,21.45,7.72,8.73,3.57,5.21,0.23,49300
6/8/2022,6:00,21.41,7.68,8.62,3.55,4.61,0.22,48500
6/8/2022,7:00,21.38,7.69,8.64,3.59,4.53,0.17,50000
6/8/2022,8:00,21.38,7.7,8.66,3.67,4.37,0.17,50800
6/8/2022,9:00,21.43,7.74,8.84,3.59,4.34,0.16,49900
6/8/2022,10:00,21.51,7.76,8.97,3.65,4.39,0.17,49500
6/8/2022,11:00,21.67,7.78,9.02,3.59,4.08,0.17,49900
6/8/2022,12:00,21.95,7.86,9.24,3.55,3.99,0.17,50700
6/8/2022,13:00,22.41,7.89,9.3,3.58,3.73,0.19,48800
6/8/2022,14:00,22.88,8,9.66,3.41,3.34,0.12,47900
6/8/2022,15:00,22.72,8.08,9.9,3.64,4.2,0.22,48900
6/8/2022,16:00,23.15,8.19,10.16,3.65,4.11,0.19,49500
6/8/2022,17:00,22.82,8.18,10.09,3.75,4.69,0.24,51100
6/8/2022,18:00,22.93,8.28,10.39,3.78,5,0.29,54500
6/8/2022,19:00,23.08,8.36,10.67,3.86,4.6,0.23,56400
6/8/2022,20:00,23.17,8.46,10.82,3.59,5.16,0.27,53500
6/8/2022,21:00,22.81,8.12,10.09,3.75,5.81,0.29,50700
6/8/2022,22:00,22.72,7.99,9.74,4.36,5.32,0.3,53500
6/8/2022,23:00,22.67,7.95,9.67,4.11,5.71,0.28,58600
6/9/2022,0:00,22.63,7.88,9.43,4.67,5.01,0.3,61700
6/9/2022,1:00,22.58,7.78,8.92,4.1,4.75,0.25,61700
6/9/2022,2:00,22.53,7.83,9.17,3.65,4.67,0.29,58100
6/9/2022,3:00,22.46,7.77,9.05,3.87,5.35,0.29,56100
6/9/2022,4:00,22.41,7.72,8.89,3.6,4.75,0.27,56800
6/9/2022,5:00,22.36,7.63,8.46,3.83,4.35,0.24,56300
6/9/2022,6:00,22.33,7.73,8.92,3.81,4.44,0.2,55000
6/9/2022,7:00,22.3,7.73,8.95,4.1,4.51,0.23,55000
6/9/2022,8:00,22.25,7.68,8.77,4.17,4.25,0.18,57900
6/9/2022,9:00,22.18,7.71,8.84,4.16,3.84,0.16,58200
6/9/2022,10:00,22.08,7.68,8.69,4.03,3.8,0.16,58200
6/9/2022,11:00,22.23,7.78,9.14,3.85,3.57,0.17,58100
6/9/2022,12:00,22.3,7.82,9.23,3.85,3.81,0.19,56100
6/9/2022,13:00,22.58,7.88,9.28,3.73,3.1,0.14,54500
6/9/2022,14:00,22.96,7.96,9.45,3.71,3.19,0.16,53200
6/9/2022,15:00,22.88,8,9.54,3.85,3.55,0.17,54300
6/9/2022,16:00,23.09,8.11,9.85,3.88,3.75,0.2,55000
6/9/2022,17:00,22.97,8,9.59,4.03,3.83,0.16,56800
6/9/2022,18:00,22.98,7.96,9.53,3.92,3.65,0.17,57300
6/9/2022,19:00,23.01,7.96,9.52,3.86,3.67,0.19,55200
6/9/2022,20:00,22.91,7.84,9.19,4.1,3.49,0.15,55800
6/9/2022,21:00,22.81,7.77,8.89,3.9,3.34,0.19,58800
6/9/2022,22:00,22.77,7.75,8.87,3.73,3.02,0.17,55400
6/9/2022,23:00,22.72,7.77,8.96,3.92,3.2,0.17,55000
6/10/2022,0:00,22.67,7.74,8.85,3.88,3.18,0.16,56700
6/10/2022,1:00,22.57,7.71,8.71,3.96,2.96,0.2,56100
6/10/2022,2:00,22.49,7.71,8.73,3.82,2.98,0.18,57300
6/10/2022,3:00,22.39,7.68,8.59,3.81,2.87,0.21,57300
6/10/2022,4:00,22.34,7.65,8.48,4.02,2.73,0.18,58100
6/10/2022,5:00,22.28,7.62,8.37,3.72,2.74,0.16,59000
6/10/2022,6:00,22.21,7.58,8.2,3.88,2.73,0.14,56600
6/10/2022,7:00,22.14,7.59,8.19,3.76,2.28,0.14,56600
6/10/2022,8:00,22.12,7.62,8.32,3.94,2.04,0.09,56800
6/10/2022,9:00,22.24,7.66,8.56,3.99,2.18,0.15,56300
6/10/2022,10:00,22.7,7.78,9.01,3.79,2.14,0.1,53400
6/10/2022,11:00,23.05,7.86,9.27,3.47,2.09,0.11,50400
6/10/2022,12:00,23.14,7.87,9.3,3.59,2.08,0.13,49400
6/10/2022,13:00,23.6,7.89,9.33,3.61,1.82,0.11,49800
6/10/2022,14:00,23.44,7.87,9.25,3.48,2.07,0.15,50000
6/10/2022,15:00,23.37,7.83,9.13,3.57,2.07,0.12,48400
6/10/2022,16:00,23.75,7.99,9.57,3.44,2.23,0.14,49300
6/10/2022,17:00,23.21,7.81,9.12,3.83,2.6,0.15,52700
6/10/2022,18:00,23.11,7.82,9.07,3.7,2.45,0.12,53600
6/10/2022,19:00,23.06,7.76,8.9,3.75,2.46,0.11,53600
6/10/2022,20:00,23.08,7.86,9.21,3.72,2.65,0.11,52600
6/10/2022,21:00,22.99,7.77,8.9,3.73,2.72,0.18,52900
6/10/2022,22:00,22.9,7.68,8.61,4.82,2.6,0.16,53600
6/10/2022,23:00,22.83,7.61,8.23,3.81,2.39,0.2,53800
6/11/2022,0:00,22.76,7.61,8.33,3.73,2.23,0.21,52100
6/11/2022,1:00,22.7,7.62,8.37,3.69,2.21,0.16,50600
6/11/2022,3:00,22.58,7.6,8.34,3.69,2.27,0.17,51500
6/11/2022,4:00,22.52,7.59,8.27,3.53,2.09,0.17,52700
6/11/2022,5:00,22.47,7.56,8.08,3.71,2.3,0.16,53000
6/11/2022,6:00,22.4,7.55,7.97,3.63,2.05,0.12,51300
6/11/2022,7:00,22.37,7.52,7.88,4.27,1.93,0.08,54700
6/11/2022,8:00,22.34,7.53,7.93,3.58,1.71,0.07,53400
6/11/2022,9:00,22.36,7.53,7.99,3.4,1.7,0.1,49300
6/11/2022,10:00,22.36,7.56,8.05,3.56,1.75,0.07,49000
6/11/2022,11:00,22.48,7.62,8.36,3.53,2.04,0.08,48600
6/11/2022,12:00,22.99,7.64,8.47,3.34,1.44,0.06,47500
6/11/2022,13:00,23.5,7.85,9.3,3.1,1.71,0.14,39400
6/11/2022,14:00,23.27,7.78,9.13,3.12,1.87,0.12,37900
6/11/2022,15:00,23.26,7.85,9.35,3.1,1.95,0.14,38300
6/11/2022,16:00,23.27,7.93,9.58,3.31,2.21,0.15,42000
6/11/2022,17:00,23.08,7.81,9.25,3.46,2.15,0.15,43100
6/11/2022,18:00,23.32,7.97,9.7,3.19,2.19,0.17,42800
6/11/2022,19:00,22.91,7.75,8.95,3.37,2.16,0.14,40800
6/11/2022,20:00,23.09,7.89,9.42,3.32,2.31,0.18,43100
6/11/2022,21:00,22.84,7.63,8.59,3.38,2.05,0.15,43900
6/11/2022,22:00,22.76,7.61,8.47,3.46,1.87,0.15,43100
6/11/2022,23:00,22.71,7.59,8.36,3.47,1.89,0.17,43400
6/12/2022,0:00,22.62,7.62,8.56,3.35,1.93,0.18,43100
6/12/2022,1:00,22.56,7.58,8.32,3.24,1.79,0.18,43100
6/12/2022,2:00,22.51,7.54,8.05,3.95,1.69,0.18,43100
6/12/2022,3:00,22.43,7.56,8.17,3.48,1.69,0.13,44000
